Year,Country Name,Indicator Name,Value
2018,Slovenia,Life_expectancy,81.5
2019,Slovenia,Life_expectancy,81.6
2020,Slovenia,Life_expectancy,80.6
2021,Slovenia,Life_expectancy,80.9
2022,Slovenia,Life_expectancy,0.0
2010,Latvia,Life_expectancy,73.1
2011,Latvia,Life_expectancy,73.9
2012,Latvia,Life_expectancy,74.1
2013,Latvia,Life_expectancy,74.3
2014,Latvia,Life_expectancy,74.5
2015,Latvia,Life_expectancy,74.8
2016,Latvia,Life_expectancy,74.9
2017,Latvia,Life_expectancy,74.9
2018,Latvia,Life_expectancy,75.1
2019,Latvia,Life_expectancy,75.7
2020,Latvia,Life_expectancy,75.5
2021,Latvia,Life_expectancy,73.4
2022,Latvia,Life_expectancy,0.0
2010,Lithuania,Life_expectancy,73.3
2011,Lithuania,Life_expectancy,73.7
2012,Lithuania,Life_expectancy,74.1
2013,Lithuania,Life_expectancy,74.1
2014,Lithuania,Life_expectancy,74.7
2015,Lithuania,Life_expectancy,74.6
2016,Lithuania,Life_expectancy,74.9
2017,Lithuania,Life_expectancy,75.8
2018,Lithuania,Life_expectancy,76.0
2019,Lithuania,Life_expectancy,76.5
2020,Lithuania,Life_expectancy,75.1
2021,Lithuania,Life_expectancy,74.5
2022,Lithuania,Life_expectancy,0.0
2010,Croatia,Life_expectancy,76.7
2011,Croatia,Life_expectancy,77.2
2012,Croatia,Life_expectancy,77.3
2013,Croatia,Life_expectancy,77.8
2014,Croatia,Life_expectancy,77.9
2015,Croatia,Life_expectancy,77.5
2016,Croatia,Life_expectancy,78.2
2017,Croatia,Life_expectancy,78.0
2018,Croatia,Life_expectancy,78.2
2019,Croatia,Life_expectancy,78.6
2020,Croatia,Life_expectancy,77.8
2021,Croatia,Life_expectancy,76.8
2022,Croatia,Life_expectancy,0.0
2010,Austria,Household_wealth,408.4862
2011,Austria,Household_wealth,406.3002
2012,Austria,Household_wealth,407.8979
2013,Austria,Household_wealth,427.0953
2014,Austria,Household_wealth,432.6374
2015,Austria,Household_wealth,439.2231
2016,Austria,Household_wealth,438.7894
2017,Austria,Household_wealth,446.7852
2018,Austria,Household_wealth,444.5076
2019,Austria,Household_wealth,452.565
2020,Austria,Household_wealth,491.2668
2021,Austria,Household_wealth,506.2139
2022,Austria,Household_wealth,0.0
2010,Belgium,Household_wealth,643.433
2011,Belgium,Household_wealth,632.6113
2012,Belgium,Household_wealth,642.4483
2013,Belgium,Household_wealth,652.2764
2014,Belgium,Household_wealth,669.1803
2015,Belgium,Household_wealth,682.4771
2016,Belgium,Household_wealth,685.0029
2017,Belgium,Household_wealth,672.2722
2018,Belgium,Household_wealth,646.8352
2019,Belgium,Household_wealth,664.098
2020,Belgium,Household_wealth,675.27
2021,Belgium,Household_wealth,686.9203
2022,Belgium,Household_wealth,0.0
2010,Denmark,Household_wealth,452.3412
2011,Denmark,Household_wealth,447.9567
2012,Denmark,Household_wealth,498.4937
2013,Denmark,Household_wealth,509.4614
2014,Denmark,Household_wealth,552.8384
2015,Denmark,Household_wealth,568.4469
2016,Denmark,Household_wealth,697.3796
2017,Denmark,Household_wealth,707.9941
2018,Denmark,Household_wealth,681.4474
2019,Denmark,Household_wealth,748.3281
2020,Denmark,Household_wealth,823.1193
2021,Denmark,Household_wealth,988.771
2022,Denmark,Household_wealth,0.0
2010,Finland,Household_wealth,324.8088
2011,Finland,Household_wealth,307.8189
2012,Finland,Household_wealth,327.4532
2013,Finland,Household_wealth,345.8713
2014,Finland,Household_wealth,359.2961
2015,Finland,Household_wealth,364.4214
2016,Finland,Household_wealth,368.4065
2017,Finland,Household_wealth,376.0565
2018,Finland,Household_wealth,369.6209
2019,Finland,Household_wealth,391.961
2020,Finland,Household_wealth,407.528
2021,Finland,Household_wealth,428.5503
2022,Finland,Household_wealth,0.0
2010,France,Household_wealth,471.1666
2011,France,Household_wealth,473.5896
2012,France,Household_wealth,491.871
2013,France,Household_wealth,510.5922
2014,France,Household_wealth,519.5696
2015,France,Household_wealth,533.0162
2016,France,Household_wealth,547.6226
2017,France,Household_wealth,555.9926
2018,France,Household_wealth,538.493
2019,France,Household_wealth,560.9793
2020,France,Household_wealth,578.6721
2021,France,Household_wealth,590.2798
2022,France,Household_wealth,0.0
2010,Germany,Household_wealth,427.646
2011,Germany,Household_wealth,424.1301
2012,Germany,Household_wealth,436.8998
2013,Germany,Household_wealth,452.6975
2014,Germany,Household_wealth,462.4353
2015,Germany,Household_wealth,468.6908
2016,Germany,Household_wealth,471.558
2017,Germany,Household_wealth,479.5103
2018,Germany,Household_wealth,476.7314
2019,Germany,Household_wealth,500.0344
2020,Germany,Household_wealth,517.8322
2021,Germany,Household_wealth,554.6696
2022,Germany,Household_wealth,0.0
2010,Greece,Household_wealth,318.0253
2011,Greece,Household_wealth,329.9374
2012,Greece,Household_wealth,368.4424
2013,Greece,Household_wealth,423.0504
2014,Greece,Household_wealth,409.436
2015,Greece,Household_wealth,393.5415
2016,Greece,Household_wealth,386.3635
2017,Greece,Household_wealth,396.3607
2018,Greece,Household_wealth,365.4583
2019,Greece,Household_wealth,362.2225
2020,Greece,Household_wealth,382.1994
2021,Greece,Household_wealth,0.0
2022,Greece,Household_wealth,0.0
2010,Hungary,Household_wealth,335.4234
2011,Hungary,Household_wealth,324.8904
2012,Hungary,Household_wealth,339.2473
2013,Hungary,Household_wealth,344.7383
2014,Hungary,Household_wealth,351.9915
2015,Hungary,Household_wealth,365.9498
2016,Hungary,Household_wealth,370.7466
2017,Hungary,Household_wealth,368.5851
2018,Hungary,Household_wealth,365.488
2019,Hungary,Household_wealth,369.2627
2020,Hungary,Household_wealth,398.3629
2021,Hungary,Household_wealth,0.0
2022,Hungary,Household_wealth,0.0
2010,Iceland,Household_wealth,0.0
2011,Iceland,Household_wealth,0.0
2012,Iceland,Household_wealth,0.0
2013,Iceland,Household_wealth,0.0
2014,Iceland,Household_wealth,0.0
2015,Iceland,Household_wealth,0.0
2016,Iceland,Household_wealth,0.0
2017,Iceland,Household_wealth,0.0
2018,Iceland,Household_wealth,0.0
2019,Iceland,Household_wealth,0.0
2020,Iceland,Household_wealth,0.0
2021,Iceland,Household_wealth,0.0
2022,Iceland,Household_wealth,0.0
2010,Ireland,Household_wealth,0.0
2011,Ireland,Household_wealth,0.0
2012,Ireland,Household_wealth,0.0
2013,Ireland,Household_wealth,0.0
2014,Ireland,Household_wealth,0.0
2015,Ireland,Household_wealth,0.0
2016,Ireland,Household_wealth,0.0
2017,Ireland,Household_wealth,0.0
2018,Ireland,Household_wealth,0.0
2019,Ireland,Household_wealth,0.0
2020,Ireland,Household_wealth,0.0
2021,Ireland,Household_wealth,0.0
2022,Ireland,Household_wealth,0.0
2010,Italy,Household_wealth,512.7474
2011,Italy,Household_wealth,502.1895
2012,Italy,Household_wealth,552.0184
2013,Italy,Household_wealth,564.0833
2014,Italy,Household_wealth,575.7324
2015,Italy,Household_wealth,582.8735
2016,Italy,Household_wealth,578.6161
2017,Italy,Household_wealth,586.2083
2018,Italy,Household_wealth,561.7996
2019,Italy,Household_wealth,590.8131
2020,Italy,Household_wealth,625.1883
2021,Italy,Household_wealth,638.61
2022,Italy,Household_wealth,0.0
2010,Luxembourg,Household_wealth,415.9634
2011,Luxembourg,Household_wealth,391.0426
2012,Luxembourg,Household_wealth,384.3902
2013,Luxembourg,Household_wealth,389.7844
2014,Luxembourg,Household_wealth,410.2944
2015,Luxembourg,Household_wealth,431.7891
2016,Luxembourg,Household_wealth,438.144
2017,Luxembourg,Household_wealth,418.4611
2018,Luxembourg,Household_wealth,413.2735
2019,Luxembourg,Household_wealth,429.5559
2020,Luxembourg,Household_wealth,420.3564
2021,Luxembourg,Household_wealth,442.8676
2022,Luxembourg,Household_wealth,0.0
2010,Netherlands,Household_wealth,561.5328
2011,Netherlands,Household_wealth,584.3383
2012,Netherlands,Household_wealth,609.4117
2013,Netherlands,Household_wealth,594.7526
2014,Netherlands,Household_wealth,657.7368
2015,Netherlands,Household_wealth,672.5969
2016,Netherlands,Household_wealth,702.788
2017,Netherlands,Household_wealth,686.7125
2018,Netherlands,Household_wealth,678.2845
2019,Netherlands,Household_wealth,738.7451
2020,Netherlands,Household_wealth,795.037
2021,Netherlands,Household_wealth,761.8932
2022,Netherlands,Household_wealth,0.0
2010,Norway,Household_wealth,0.0
2011,Norway,Household_wealth,0.0
2012,Norway,Household_wealth,0.0
2013,Norway,Household_wealth,0.0
2014,Norway,Household_wealth,0.0
2015,Norway,Household_wealth,0.0
2016,Norway,Household_wealth,0.0
2017,Norway,Household_wealth,0.0
2018,Norway,Household_wealth,0.0
2019,Norway,Household_wealth,0.0
2020,Norway,Household_wealth,0.0
2021,Norway,Household_wealth,0.0
2022,Norway,Household_wealth,0.0
2010,Poland,Household_wealth,136.5964
2011,Poland,Household_wealth,134.4356
2012,Poland,Household_wealth,143.5686
2013,Poland,Household_wealth,152.7335
2014,Poland,Household_wealth,155.2289
2015,Poland,Household_wealth,160.7456
2016,Poland,Household_wealth,165.7421
2017,Poland,Household_wealth,163.3737
2018,Poland,Household_wealth,162.1763
2019,Poland,Household_wealth,160.2933
2020,Poland,Household_wealth,0.0
2021,Poland,Household_wealth,0.0
2022,Poland,Household_wealth,0.0
2010,Portugal,Household_wealth,389.1646
2011,Portugal,Household_wealth,378.5551
2012,Portugal,Household_wealth,373.4164
2013,Portugal,Household_wealth,379.2925
2014,Portugal,Household_wealth,394.6919
2015,Portugal,Household_wealth,394.7362
2016,Portugal,Household_wealth,395.4554
2017,Portugal,Household_wealth,410.6864
2018,Portugal,Household_wealth,419.1057
2019,Portugal,Household_wealth,424.0815
2020,Portugal,Household_wealth,456.2539
2021,Portugal,Household_wealth,0.0
2022,Portugal,Household_wealth,0.0
2010,Slovakia,Household_wealth,292.4047
2011,Slovakia,Household_wealth,287.9049
2012,Slovakia,Household_wealth,284.7117
2013,Slovakia,Household_wealth,289.596
2014,Slovakia,Household_wealth,291.7921
2015,Slovakia,Household_wealth,283.3779
2016,Slovakia,Household_wealth,283.8499
2017,Slovakia,Household_wealth,276.5871
2018,Slovakia,Household_wealth,263.3016
2019,Slovakia,Household_wealth,268.014
2020,Slovakia,Household_wealth,286.1472
2021,Slovakia,Household_wealth,327.0913
2022,Slovakia,Household_wealth,0.0
2010,Spain,Household_wealth,332.0333
2011,Spain,Household_wealth,316.5743
2012,Spain,Household_wealth,325.4563
2013,Spain,Household_wealth,352.042
2014,Spain,Household_wealth,373.0132
2015,Spain,Household_wealth,402.5874
2016,Spain,Household_wealth,399.3086
2017,Spain,Household_wealth,392.2701
2018,Spain,Household_wealth,385.2155
2019,Spain,Household_wealth,390.2174
2020,Spain,Household_wealth,420.3188
2021,Spain,Household_wealth,0.0
2022,Spain,Household_wealth,0.0
2010,Sweden,Household_wealth,475.3922
2011,Sweden,Household_wealth,432.2158
2012,Sweden,Household_wealth,434.0796
2013,Sweden,Household_wealth,471.7364
2014,Sweden,Household_wealth,525.9233
2015,Sweden,Household_wealth,550.8762
2016,Sweden,Household_wealth,580.2997
2017,Sweden,Household_wealth,594.496
2018,Sweden,Household_wealth,562.7352
2019,Sweden,Household_wealth,619.728
2020,Sweden,Household_wealth,686.8748
2021,Sweden,Household_wealth,753.7045
2022,Sweden,Household_wealth,0.0
2010,Switzerland,Household_wealth,0.0
2011,Switzerland,Household_wealth,0.0
2012,Switzerland,Household_wealth,0.0
2013,Switzerland,Household_wealth,0.0
2014,Switzerland,Household_wealth,0.0
2015,Switzerland,Household_wealth,0.0
2016,Switzerland,Household_wealth,0.0
2017,Switzerland,Household_wealth,0.0
2018,Switzerland,Household_wealth,0.0
2019,Switzerland,Household_wealth,0.0
2020,Switzerland,Household_wealth,0.0
2021,Switzerland,Household_wealth,0.0
2022,Switzerland,Household_wealth,0.0
2010,United Kingdom,Household_wealth,0.0
2011,United Kingdom,Household_wealth,0.0
2012,United Kingdom,Household_wealth,0.0
2013,United Kingdom,Household_wealth,0.0
2014,United Kingdom,Household_wealth,0.0
2015,United Kingdom,Household_wealth,0.0
2016,United Kingdom,Household_wealth,0.0
2017,United Kingdom,Household_wealth,0.0
2018,United Kingdom,Household_wealth,0.0
2019,United Kingdom,Household_wealth,0.0
2020,United Kingdom,Household_wealth,0.0
2021,United Kingdom,Household_wealth,0.0
2022,United Kingdom,Household_wealth,0.0
2010,Estonia,Household_wealth,269.75
2011,Estonia,Household_wealth,270.96
2012,Estonia,Household_wealth,309.4561
2013,Estonia,Household_wealth,317.695
2014,Estonia,Household_wealth,325.0432
2015,Estonia,Household_wealth,311.8965
2016,Estonia,Household_wealth,318.9956
2017,Estonia,Household_wealth,326.9118
2018,Estonia,Household_wealth,326.8221
2019,Estonia,Household_wealth,339.2668
2020,Estonia,Household_wealth,350.5624
2021,Estonia,Household_wealth,0.0
2022,Estonia,Household_wealth,0.0
2010,Russia,Household_wealth,0.0
2011,Russia,Household_wealth,0.0
2012,Russia,Household_wealth,0.0
2013,Russia,Household_wealth,0.0
2014,Russia,Household_wealth,0.0
2015,Russia,Household_wealth,0.0
2016,Russia,Household_wealth,0.0
2017,Russia,Household_wealth,0.0
2018,Russia,Household_wealth,0.0
2019,Russia,Household_wealth,0.0
2020,Russia,Household_wealth,0.0
2021,Russia,Household_wealth,0.0
2010,Slovenia,Household_wealth,305.1561
2011,Slovenia,Household_wealth,301.515
2012,Slovenia,Household_wealth,313.8548
2013,Slovenia,Household_wealth,321.6053
2014,Slovenia,Household_wealth,326.1846
2015,Slovenia,Household_wealth,324.0651
2016,Slovenia,Household_wealth,318.2664
2017,Slovenia,Household_wealth,315.3926
2018,Slovenia,Household_wealth,310.088
2019,Slovenia,Household_wealth,307.1834
2020,Slovenia,Household_wealth,315.139
2021,Slovenia,Household_wealth,322.4704
2022,Slovenia,Household_wealth,0.0
2010,Latvia,Household_wealth,257.4895
2011,Latvia,Household_wealth,320.0357
2012,Latvia,Household_wealth,345.2176
2013,Latvia,Household_wealth,356.6511
2014,Latvia,Household_wealth,360.1223
2015,Latvia,Household_wealth,343.8063
2016,Latvia,Household_wealth,349.7424
2017,Latvia,Household_wealth,356.0467
2018,Latvia,Household_wealth,351.8301
2019,Latvia,Household_wealth,358.1719
2020,Latvia,Household_wealth,369.7018
2021,Latvia,Household_wealth,0.0
2022,Latvia,Household_wealth,0.0
2010,Lithuania,Household_wealth,192.6198
2011,Lithuania,Household_wealth,196.4827
2012,Lithuania,Household_wealth,202.857
2013,Lithuania,Household_wealth,211.2022
2014,Lithuania,Household_wealth,212.8873
2015,Lithuania,Household_wealth,221.4631
2016,Lithuania,Household_wealth,224.6104
2017,Lithuania,Household_wealth,232.3767
2018,Lithuania,Household_wealth,231.1762
2019,Lithuania,Household_wealth,231.8586
2020,Lithuania,Household_wealth,245.3828
2021,Lithuania,Household_wealth,0.0
2022,Lithuania,Household_wealth,0.0
2010,Croatia,Household_wealth,0.0
2011,Croatia,Household_wealth,0.0
2012,Croatia,Household_wealth,0.0
2013,Croatia,Household_wealth,0.0
2014,Croatia,Household_wealth,0.0
2015,Croatia,Household_wealth,0.0
2016,Croatia,Household_wealth,0.0
2017,Croatia,Household_wealth,0.0
2018,Croatia,Household_wealth,0.0
2019,Croatia,Household_wealth,0.0
2020,Croatia,Household_wealth,0.0
2021,Croatia,Household_wealth,0.0
2022,Croatia,Household_wealth,0.0
2010,Austria,Savings,9.59183079078251
2011,Austria,Savings,7.88123256906157
2012,Austria,Savings,8.86254800930253
2013,Austria,Savings,7.1132177811741
2014,Austria,Savings,7.29640193215769
2015,Austria,Savings,6.73666489091466
2016,Austria,Savings,7.82043162856032
2017,Austria,Savings,7.51743208247045
2018,Austria,Savings,7.7349049691254
2019,Austria,Savings,8.59388009201782
2020,Austria,Savings,13.3409400713256
2021,Austria,Savings,11.976044260749
2022,Austria,Savings,0.0
2010,Belgium,Savings,9.25756707954232
2011,Belgium,Savings,8.34967775438769
2012,Belgium,Savings,7.86810855002538
2013,Belgium,Savings,6.57913642488806
2014,Belgium,Savings,6.40555612582685
2015,Belgium,Savings,5.52605837659284
2016,Belgium,Savings,5.44057453029431
2017,Belgium,Savings,5.36902382661816
2018,Belgium,Savings,4.6590318272183
2019,Belgium,Savings,5.49470034659199
2020,Belgium,Savings,14.2141758148403
2021,Belgium,Savings,10.3188432240113
2022,Belgium,Savings,0.0
2010,Denmark,Savings,1.83706415835001
2011,Denmark,Savings,0.79963499067298
2012,Denmark,Savings,0.122214384216133
2013,Denmark,Savings,2.33988684162496
2014,Denmark,Savings,-2.89805753605089
2015,Denmark,Savings,3.90863198381378
2016,Denmark,Savings,5.61316419164871
2017,Denmark,Savings,6.03360309966319
2018,Denmark,Savings,5.42460099433151
2019,Denmark,Savings,4.28351761001684
2020,Denmark,Savings,5.73864992349052
2021,Denmark,Savings,3.18137689238974
2022,Denmark,Savings,8.3921110974305
2010,Finland,Savings,3.26677347504982
2011,Finland,Savings,1.05282947922542
2012,Finland,Savings,0.35219987342817
2013,Finland,Savings,0.94750686696431
2014,Finland,Savings,-0.002659574468085
2015,Finland,Savings,-0.464174781000244
2016,Finland,Savings,-1.38896038159949
2017,Finland,Savings,-0.933818840822902
2018,Finland,Savings,-0.84050023189019
2019,Finland,Savings,0.361943748567635
2020,Finland,Savings,4.66667710666019
2021,Finland,Savings,2.49319092893502
2022,Finland,Savings,-1.74497730499584
2010,France,Savings,10.4531314479273
2011,France,Savings,9.94334367788653
2012,France,Savings,9.99733843178511
2013,France,Savings,8.5215837152381
2014,France,Savings,8.85563975396751
2015,France,Savings,8.3280675806316
2016,France,Savings,8.18294459978975
2017,France,Savings,8.36969154689083
2018,France,Savings,8.66242659553179
2019,France,Savings,9.2142156467708
2020,France,Savings,15.4602081824703
2021,France,Savings,12.8065342784152
2022,France,Savings,0.0
2010,Germany,Savings,10.3067972157926
2011,Germany,Savings,10.020736030819
2012,Germany,Savings,9.6518936129149
2013,Germany,Savings,9.28901313956851
2014,Germany,Savings,9.83621301474942
2015,Germany,Savings,10.0637420827351
2016,Germany,Savings,10.1962662600368
2017,Germany,Savings,10.643063003578
2018,Germany,Savings,11.2943739347448
2019,Germany,Savings,10.781325513753
2020,Germany,Savings,16.4166589433532
2021,Germany,Savings,15.1224255137728
2022,Germany,Savings,11.3849949735467
2010,Greece,Savings,-4.11580294160234
2011,Greece,Savings,-9.1027659436596
2012,Greece,Savings,-15.2194935369534
2013,Greece,Savings,-17.2451903851053
2014,Greece,Savings,-13.5994988326647
2015,Greece,Savings,-11.5546355444763
2016,Greece,Savings,-11.0556260297963
2017,Greece,Savings,-14.2002296218462
2018,Greece,Savings,-14.7039353677582
2019,Greece,Savings,-10.0778724646334
2020,Greece,Savings,-5.05636899540526
2021,Greece,Savings,-3.09567418064193
2022,Greece,Savings,0.0
2010,Hungary,Savings,5.98695888724809
2011,Hungary,Savings,6.53074932379257
2012,Hungary,Savings,4.87420588436082
2013,Hungary,Savings,6.8742634383853
2014,Hungary,Savings,7.51227864241348
2015,Hungary,Savings,7.33591048648427
2016,Hungary,Savings,7.00586614887334
2017,Hungary,Savings,8.09564354653129
2018,Hungary,Savings,10.8566818650578
2019,Hungary,Savings,10.4166060521921
2020,Hungary,Savings,10.9099414912536
2021,Hungary,Savings,13.0665241074064
2022,Hungary,Savings,0.0
2010,Iceland,Savings,0.0
2011,Iceland,Savings,0.0
2012,Iceland,Savings,0.0
2013,Iceland,Savings,0.0
2014,Iceland,Savings,0.0
2015,Iceland,Savings,0.0
2016,Iceland,Savings,0.0
2017,Iceland,Savings,0.0
2018,Iceland,Savings,0.0
2019,Iceland,Savings,0.0
2020,Iceland,Savings,0.0
2021,Iceland,Savings,0.0
2022,Iceland,Savings,0.0
2010,Ireland,Savings,9.82072137772557
2011,Ireland,Savings,5.01187041990517
2012,Ireland,Savings,6.80706721431435
2013,Ireland,Savings,4.56848910599984
2014,Ireland,Savings,2.366059793838
2015,Ireland,Savings,3.31487770833801
2016,Ireland,Savings,2.4429516807505
2017,Ireland,Savings,5.582127779003
2018,Ireland,Savings,4.78321014945881
2019,Ireland,Savings,5.72885384733619
2020,Ireland,Savings,21.6106458315973
2021,Ireland,Savings,20.2338628031051
2022,Ireland,Savings,0.0
2010,Italy,Savings,3.93446266911294
2011,Italy,Savings,3.4072931301035
2012,Italy,Savings,1.47339175274258
2013,Italy,Savings,3.29316737627115
2014,Italy,Savings,3.69112440676579
2015,Italy,Savings,2.8862380106133
2016,Italy,Savings,3.00370393554806
2017,Italy,Savings,2.56167969812546
2018,Italy,Savings,2.54325907915063
2019,Italy,Savings,2.40189260553387
2020,Italy,Savings,10.2257858873459
2021,Italy,Savings,7.55849395241995
2022,Italy,Savings,2.10635671385744
2010,Luxembourg,Savings,5.4893622538279
2011,Luxembourg,Savings,6.14877375145323
2012,Luxembourg,Savings,6.38408933619547
2013,Luxembourg,Savings,9.86878407310129
2014,Luxembourg,Savings,9.74722512196681
2015,Luxembourg,Savings,7.38505218328558
2016,Luxembourg,Savings,5.96033959478304
2017,Luxembourg,Savings,7.41497381596363
2018,Luxembourg,Savings,6.56016221020665
2019,Luxembourg,Savings,8.28263594397593
2020,Luxembourg,Savings,19.0333393581886
2021,Luxembourg,Savings,12.3866996850432
2022,Luxembourg,Savings,0.0
2010,Netherlands,Savings,6.28409395172087
2011,Netherlands,Savings,7.22231773071814
2012,Netherlands,Savings,8.95367825705979
2013,Netherlands,Savings,9.21230361983156
2014,Netherlands,Savings,10.5241023559755
2015,Netherlands,Savings,10.1804678582265
2016,Netherlands,Savings,10.7813523340636
2017,Netherlands,Savings,9.27310027445871
2018,Netherlands,Savings,9.82795080084586
2019,Netherlands,Savings,12.0194999589396
2020,Netherlands,Savings,18.8320171873185
2021,Netherlands,Savings,17.4798501845154
2022,Netherlands,Savings,0.0
2010,Norway,Savings,0.0
2011,Norway,Savings,0.0
2012,Norway,Savings,0.0
2013,Norway,Savings,0.0
2014,Norway,Savings,0.0
2015,Norway,Savings,0.0
2016,Norway,Savings,0.0
2017,Norway,Savings,0.0
2018,Norway,Savings,0.0
2019,Norway,Savings,0.0
2020,Norway,Savings,0.0
2021,Norway,Savings,0.0
2022,Norway,Savings,0.0
2010,Poland,Savings,4.13478190716936
2011,Poland,Savings,1.36875399499586
2012,Poland,Savings,1.41418229906062
2013,Poland,Savings,2.21526848421712
2014,Poland,Savings,3.67988557272842
2015,Poland,Savings,2.17229529477589
2016,Poland,Savings,4.29632087529319
2017,Poland,Savings,1.88724470263162
2018,Poland,Savings,1.39299578398165
2019,Poland,Savings,2.52317164599962
2020,Poland,Savings,9.45781229766367
2021,Poland,Savings,0.650756886314479
2022,Poland,Savings,0.0
2010,Portugal,Savings,1.57231144372316
2011,Portugal,Savings,0.607412319913274
2012,Portugal,Savings,2.06846263787415
2013,Portugal,Savings,1.64529912532667
2014,Portugal,Savings,-1.41759032276979
2015,Portugal,Savings,-1.19186938909014
2016,Portugal,Savings,-1.30554464616626
2017,Portugal,Savings,-2.24142170232875
2018,Portugal,Savings,-2.46664133736181
2019,Portugal,Savings,-2.17080711745552
2020,Portugal,Savings,2.09825708907234
2021,Portugal,Savings,-0.639717664883717
2022,Portugal,Savings,-5.43469934498192
2010,Slovakia,Savings,3.19849229409838
2011,Slovakia,Savings,2.14754849918497
2012,Slovakia,Savings,1.28366930777996
2013,Slovakia,Savings,0.184586503302302
2014,Slovakia,Savings,0.802625738610017
2015,Slovakia,Savings,3.22636691938137
2016,Slovakia,Savings,3.32132856953084
2017,Slovakia,Savings,2.10983208417815
2018,Slovakia,Savings,4.67889649447625
2019,Slovakia,Savings,3.95813592358027
2020,Slovakia,Savings,5.62123085123115
2021,Slovakia,Savings,3.30733100365128
2022,Slovakia,Savings,0.0
2010,Spain,Savings,5.06468932062502
2011,Spain,Savings,5.90750549806244
2012,Spain,Savings,2.22401715488304
2013,Spain,Savings,3.98149034625818
2014,Spain,Savings,2.27614189881049
2015,Spain,Savings,3.1700230622558
2016,Spain,Savings,2.97293333014033
2017,Spain,Savings,1.64594967002683
2018,Spain,Savings,1.39629168610855
2019,Spain,Savings,4.10522275487033
2020,Spain,Savings,13.739640299938
2021,Spain,Savings,9.56239848745475
2022,Spain,Savings,0.0
2010,Sweden,Savings,9.8018615775939
2011,Sweden,Savings,10.7168162341962
2012,Sweden,Savings,13.1721826585409
2013,Sweden,Savings,13.4200605678355
2014,Sweden,Savings,13.8376469666273
2015,Sweden,Savings,12.0596572251384
2016,Sweden,Savings,13.3994508646166
2017,Sweden,Savings,12.1372639049616
2018,Sweden,Savings,13.624775978472
2019,Sweden,Savings,15.5349154722706
2020,Sweden,Savings,16.9504578986582
2021,Sweden,Savings,15.9434989072103
2022,Sweden,Savings,13.3726517064837
2010,Switzerland,Savings,0.0
2011,Switzerland,Savings,0.0
2012,Switzerland,Savings,0.0
2013,Switzerland,Savings,0.0
2014,Switzerland,Savings,0.0
2015,Switzerland,Savings,0.0
2016,Switzerland,Savings,0.0
2017,Switzerland,Savings,0.0
2018,Switzerland,Savings,0.0
2019,Switzerland,Savings,0.0
2020,Switzerland,Savings,0.0
2021,Switzerland,Savings,0.0
2022,Switzerland,Savings,0.0
2010,United Kingdom,Savings,0.0
2011,United Kingdom,Savings,0.0
2012,United Kingdom,Savings,0.0
2013,United Kingdom,Savings,0.0
2014,United Kingdom,Savings,0.0
2015,United Kingdom,Savings,0.0
2016,United Kingdom,Savings,0.0
2017,United Kingdom,Savings,0.0
2018,United Kingdom,Savings,0.0
2019,United Kingdom,Savings,0.0
2020,United Kingdom,Savings,0.0
2021,United Kingdom,Savings,0.0
2022,United Kingdom,Savings,0.0
2010,Estonia,Savings,3.45646009518694
2011,Estonia,Savings,4.40634659913995
2012,Estonia,Savings,0.701605071633551
2013,Estonia,Savings,2.59036747772104
2014,Estonia,Savings,4.23887919241474
2015,Estonia,Savings,5.85712763690603
2016,Estonia,Savings,6.24308929468923
2017,Estonia,Savings,7.57173302035396
2018,Estonia,Savings,8.44100945483239
2019,Estonia,Savings,7.75737023029693
2020,Estonia,Savings,10.5470387840671
2021,Estonia,Savings,6.47829551702197
2022,Estonia,Savings,0.0
2010,Russia,Savings,0.0
2011,Russia,Savings,0.0
2012,Russia,Savings,0.0
2013,Russia,Savings,0.0
2014,Russia,Savings,0.0
2015,Russia,Savings,0.0
2016,Russia,Savings,0.0
2017,Russia,Savings,0.0
2018,Russia,Savings,0.0
2019,Russia,Savings,0.0
2020,Russia,Savings,0.0
2021,Russia,Savings,0.0
2010,Slovenia,Savings,5.05567960828781
2011,Slovenia,Savings,3.64822135296296
2012,Slovenia,Savings,0.80249945738471
2013,Slovenia,Savings,3.04826012831186
2014,Slovenia,Savings,3.1384956154024
2015,Slovenia,Savings,3.60150085121122
2016,Slovenia,Savings,3.80622700199885
2017,Slovenia,Savings,5.36960584505235
2018,Slovenia,Savings,6.271849283261
2019,Slovenia,Savings,6.12512401388218
2020,Slovenia,Savings,16.3344857650708
2021,Slovenia,Savings,12.1144377884555
2022,Slovenia,Savings,0.0
2010,Latvia,Savings,-1.87278126976861
2011,Latvia,Savings,-9.69456304599199
2012,Latvia,Savings,-10.4675005134658
2013,Latvia,Savings,-14.5282106129644
2014,Latvia,Savings,-8.786636339441
2015,Latvia,Savings,-4.69145751003558
2016,Latvia,Savings,-3.02840749246505
2017,Latvia,Savings,-3.47451867968493
2018,Latvia,Savings,-1.9264661716123
2019,Latvia,Savings,0.339947827695503
2020,Latvia,Savings,6.28227098745172
2021,Latvia,Savings,5.87032215383826
2022,Latvia,Savings,0.0
2010,Lithuania,Savings,4.33422439732162
2011,Lithuania,Savings,0.555531438352826
2012,Lithuania,Savings,-1.09547072039943
2013,Lithuania,Savings,-1.67399538785667
2014,Lithuania,Savings,-3.82032685611272
